"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g254100"	0.434658626722098	0.566178762371131	0.668686010858027	"Scaffold_12"	34868124	34895978	"Q25060"	"LWA_HYDEC"	"LWamide neuropeptides [Cleaved into: LWamide I; LWamide II; LWS]"	"GO:0005576; GO:0007218"	"extracellular region [GO:0005576]; neuropeptide signaling pathway [GO:0007218]"
"PGEN_.00g055620"	0.000520184480803001	0.619037622669197	0.671779134427608	"Scaffold_02"	62591387	62610230	"Q5R452"	"SAFB1_PONAB"	"Scaffold attachment factor B1 (SAF-B1)"	"GO:0000978; GO:0003682; GO:0003723; GO:0005634; GO:0006355; GO:0050684"	"nucleus [GO:0005634]; chromatin binding [GO:0003682]; RNA binding [GO:0003723]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; regulation of mRNA processing [GO:0050684]; regulation of transcription, DNA-templated [GO:0006355]"
"PGEN_.00g296430"	0.399481064257356	0.692808563674087	0.675719531107486	"Scaffold_14"	44640516	44650130	NA	NA	NA	NA	NA
"PGEN_.00g262300"	0.250735392063573	0.918890876436749	0.675992619210755	"Scaffold_13"	7152785	7217466	"Q6BD04"	"GPR54_ORENI"	"G-protein coupled receptor 54"	"GO:0004930; GO:0005886; GO:0016021"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]"
"PGEN_.00g264060"	0.235806487640479	0.941087652395417	0.676055733580213	"Scaffold_13"	12227762	12228556	NA	NA	NA	NA	NA
"PGEN_.00g269480"	0.639111112015981	0.336398129996246	0.682727487163061	"Scaffold_13"	26881664	26900455	"O60290"	"ZN862_HUMAN"	"Zinc finger protein 862"	"GO:0003676; GO:0005634; GO:0006355; GO:0046872; GO:0046983"	"nucleus [GO:0005634]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; protein dimerization activity [GO:0046983]; regulation of transcription, DNA-templated [GO:0006355]"
"PGEN_.00g004840"	0.848129490869109	0.859597413096865	0.686603414082209	"Scaffold_01"	12482981	12539247	"P54646"	"AAPK2_HUMAN"	"5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)"	"GO:0003682; GO:0004672; GO:0004674; GO:0004679; GO:0004712; GO:0005524; GO:0005623; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006468; GO:0006633; GO:0006695; GO:0006853; GO:0007050; GO:0007165; GO:0008610; GO:0010494; GO:0010508; GO:0010629; GO:0014850; GO:0016055; GO:0016236; GO:0016239; GO:0016241; GO:0016607; GO:0030424; GO:0030425; GO:0031669; GO:0032007; GO:0034599; GO:0035174; GO:0035556; GO:0035690; GO:0042149; GO:0042304; GO:0042593; GO:0042752; GO:0043025; GO:0043066; GO:0045821; GO:0046872; GO:0047322; GO:0048511; GO:0050405; GO:0055089; GO:0062028; GO:0070507; GO:0071277; GO:0071333; GO:0071380; GO:0097009; GO:1901796; GO:1903829; GO:1904428; GO:2000758"	"axon [GO:0030424]; cell [GO:0005623]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; [acetyl-CoA carboxylase] kinase activity [GO:0050405]; [hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity [GO:0047322]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; chromatin binding [GO:0003682]; histone serine kinase activity [GO:0035174]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; carnitine shuttle [GO:0006853]; cell cycle arrest [GO:0007050]; cellular response to calcium ion [GO:0071277]; cellular response to drug [GO:0035690]; cellular response to glucose starvation [GO:0042149]; cellular response to glucose stimulus [GO:0071333]; cellular response to nutrient levels [GO:0031669]; cellular response to oxidative stress [GO:0034599]; cellular response to prostaglandin E stimulus [GO:0071380]; cholesterol biosynthetic process [GO:0006695]; energy homeostasis [GO:0097009]; fatty acid biosynthetic process [GO:0006633]; fatty acid homeostasis [GO:0055089]; glucose homeostasis [GO:0042593]; intracellular signal transduction [GO:0035556]; lipid biosynthetic process [GO:0008610]; macroautophagy [GO:0016236]; negative regulation of apoptotic process [GO:0043066]; negative regulation of gene expression [GO:0010629]; negative regulation of TOR signaling [GO:0032007]; negative regulation of tubulin deacetylation [GO:1904428]; positive regulation of autophagy [GO:0010508]; positive regulation of cellular protein localization [GO:1903829]; positive regulation of glycolytic process [GO:0045821]; positive regulation of macroautophagy [GO:0016239]; positive regulation of peptidyl-lysine acetylation [GO:2000758]; protein phosphorylation [GO:0006468]; regulation of circadian rhythm [GO:0042752]; regulation of fatty acid biosynthetic process [GO:0042304]; regulation of macroautophagy [GO:0016241]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of stress granule assembly [GO:0062028]; response to muscle activity [GO:0014850]; rhythmic process [GO:0048511]; signal transduction [GO:0007165]; Wnt signaling pathway [GO:0016055]"
"PGEN_.00g102000"	0.774304585686207	0.987198580582394	0.686603414082209	"Scaffold_04"	60550590	60612677	"Q96KG7"	"MEG10_HUMAN"	"Multiple epidermal growth factor-like domains protein 10 (Multiple EGF-like domains protein 10)"	"GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0016021; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288"	"cell projection [GO:0042995]; integral component of membrane [GO:0016021]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; complement component C1q binding [GO:0001849]; Notch binding [GO:0005112]; scavenger receptor activity [GO:0005044]; apoptotic cell clearance [GO:0043277]; apoptotic process involved in development [GO:1902742]; engulfment of apoptotic cell [GO:0043652]; homotypic cell-cell adhesion [GO:0034109]; muscle cell development [GO:0055001]; muscle cell proliferation [GO:0033002]; myoblast development [GO:0048627]; myoblast migration [GO:0051451]; positive regulation of cell-cell adhesion [GO:0022409]; positive regulation of myoblast proliferation [GO:2000288]; recognition of apoptotic cell [GO:0043654]; regulation of muscle cell differentiation [GO:0051147]; regulation of skeletal muscle tissue development [GO:0048641]; skeletal muscle satellite cell activation [GO:0014719]; skeletal muscle satellite cell differentiation [GO:0014816]; skeletal muscle satellite cell proliferation [GO:0014841]"
"PGEN_.00g159650"	0.640170536133935	0.846393914224821	0.686603414082209	"Scaffold_07"	19196592	19228377	NA	NA	NA	NA	NA
"PGEN_.00g240170"	0.958251936521737	0.684419839278225	0.686603414082209	"Scaffold_11"	45402231	45419797	"Q99M80"	"PTPRT_MOUSE"	"Receptor-type tyrosine-protein phosphatase T (R-PTP-T) (EC 3.1.3.48) (RPTPmam4) (Receptor-type tyrosine-protein phosphatase rho) (RPTP-rho) (mRPTPrho)"	"GO:0004725; GO:0005001; GO:0005886; GO:0005887; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098978; GO:0099061; GO:1904893; GO:1990264"	"cell surface [GO:0009986]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic density membrane [GO:0099061]; plasma membrane [GO:0005886]; alpha-actinin binding [GO:0051393]; alpha-catenin binding [GO:0045294]; beta-catenin binding [GO:0008013]; cadherin binding [GO:0045296]; delta-catenin binding [GO:0070097]; gamma-catenin binding [GO:0045295]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; protein tyrosine phosphatase activity [GO:0004725]; STAT family protein binding [GO:0097677]; thiolester hydrolase activity [GO:0016790]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]; cellular response to interleukin-6 [GO:0071354]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of cell migration [GO:0030336]; negative regulation of receptor signaling pathway via STAT [GO:1904893]; peptidyl-tyrosine dephosphorylation [GO:0035335]; peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity [GO:1990264]; protein dephosphorylation [GO:0006470]; regulation of synapse organization [GO:0050807]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]"
"PGEN_.00g303930"	0.20122178868797	4.61132746389946e-07	0.686603414082209	"Scaffold_15"	17883128	17883520	NA	NA	NA	NA	NA
"PGEN_.00g022020"	0.435854028718926	0.868648272464125	0.692328684561833	"Scaffold_01"	59935719	59954296	"Q8BGD4"	"SO4C1_MOUSE"	"Solute carrier organic anion transporter family member 4C1 (Oatp-R) (Solute carrier family 21 member 20)"	"GO:0005887; GO:0007275; GO:0007283; GO:0008514; GO:0015347; GO:0015711; GO:0016021; GO:0016323; GO:0030154; GO:0043252"	"basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; organic anion transmembrane transporter activity [GO:0008514]; sodium-independent organic anion transmembrane transporter activity [GO:0015347]; cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; organic anion transport [GO:0015711]; sodium-independent organic anion transport [GO:0043252]; spermatogenesis [GO:0007283]"
"PGEN_.00g346040"	0.968867369053833	0.785115840111581	0.692328684561833	"Scaffold_18"	18081911	18084686	NA	NA	NA	NA	NA
"PGEN_.00g067070"	0.730021450676851	0.984919858091143	0.692477824647731	"Scaffold_03"	25398209	25508018	"Q9Y345"	"SC6A5_HUMAN"	"Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)"	"GO:0005886; GO:0007268; GO:0015375; GO:0016021; GO:0046872; GO:0060012; GO:0098690; GO:0099056; GO:1903804"	"glycinergic synapse [GO:0098690]; integral component of membrane [GO:0016021]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]; glycine:sodium symporter activity [GO:0015375]; metal ion binding [GO:0046872]; chemical synaptic transmission [GO:0007268]; glycine import across plasma membrane [GO:1903804]; synaptic transmission, glycinergic [GO:0060012]"
"PGEN_.00g122490"	0.972986739163908	0.844456997729494	0.692477824647731	"Scaffold_05"	50488252	50513574	"Q9H2F5"	"EPC1_HUMAN"	"Enhancer of polycomb homolog 1"	"GO:0000122; GO:0005634; GO:0005654; GO:0006351; GO:0006357; GO:0016604; GO:0031965; GO:0032777; GO:0035267; GO:0035886; GO:0040008; GO:0043967; GO:0043968; GO:0045814; GO:0045892; GO:0045893; GO:0045944; GO:0070317"	"NuA4 histone acetyltransferase complex [GO:0035267]; nuclear body [GO:0016604]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]; histone H2A acetylation [GO:0043968]; histone H4 acetylation [GO:0043967]; negative regulation of G0 to G1 transition [GO:0070317]; negative regulation of gene expression, epigenetic [GO:0045814]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of growth [GO:0040008]; regulation of transcription by RNA polymerase II [GO:0006357]; transcription, DNA-templated [GO:0006351]; vascular smooth muscle cell differentiation [GO:0035886]"
"PGEN_.00g070580"	0.414614828839591	0.984434262171688	0.696376190078371	"Scaffold_03"	35063888	35134077	"P58659"	"EVA1C_MOUSE"	"Protein eva-1 homolog C (Protein FAM176C)"	"GO:0005576; GO:0005886; GO:0008201; GO:0016021; GO:0030246"	"extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate binding [GO:0030246]; heparin binding [GO:0008201]"
"PGEN_.00g065700"	8.34067118032795e-05	0.0450026932386791	0.700372600745351	"Scaffold_03"	21395485	21421405	"P80174"	"SODC_CARCR"	"Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)"	"GO:0004784; GO:0005634; GO:0005737; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]"
"PGEN_.00g166600"	0.84042553627542	0.801460375859917	0.700372600745351	"Scaffold_07"	38225083	38300800	NA	NA	NA	NA	NA
"PGEN_.00g171020"	0.00121377860523756	0.314910735124238	0.700372600745351	"Scaffold_08"	7646702	7649949	"Q9H1P6"	"CT085_HUMAN"	"Uncharacterized protein C20orf85"	""	""
"PGEN_.00g161260"	0.250532087106795	0.580089752304265	0.70918279281613	"Scaffold_07"	23666141	23682365	"Q9I9H2"	"DBX1_XENLA"	"Homeobox protein DBX1 (Developing brain homeobox protein 1) (Xdbx)"	"GO:0005634; GO:0006355; GO:0007275; GO:0043565"	"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]"
"PGEN_.00g279720"	0.0291326997621555	0.65966599947537	0.717469523338272	"Scaffold_14"	8574252	8589239	"O97764"	"QOR_BOVIN"	"Zeta-crystallin"	"GO:0003677; GO:0003730; GO:0003960; GO:0005829; GO:0008270; GO:0042178; GO:0050661; GO:0051289; GO:0070402"	"cytosol [GO:0005829]; DNA binding [GO:0003677]; mRNA 3'-UTR binding [GO:0003730]; NADP binding [GO:0050661]; NADPH binding [GO:0070402]; NADPH:quinone reductase activity [GO:0003960]; zinc ion binding [GO:0008270]; protein homotetramerization [GO:0051289]; xenobiotic catabolic process [GO:0042178]"
"PGEN_.00g271980"	0.987704087064931	0.589614541886133	0.720871050254919	"Scaffold_13"	33703350	33718759	NA	NA	NA	NA	NA
"PGEN_.00g266060"	0.788753260851543	0.286054825446291	0.722872722975717	"Scaffold_13"	17587510	17587968	NA	NA	NA	NA	NA
"PGEN_.00g277640"	0.874449652954876	0.405622628290442	0.725112790127601	"Scaffold_14"	3868144	3897401	"Q09225"	"NRF6_CAEEL"	"Nose resistant to fluoxetine protein 6 (Protein nrf-6)"	"GO:0006869; GO:0007275; GO:0008289; GO:0016021; GO:0016747"	"integral component of membrane [GO:0016021]; lipid binding [GO:0008289]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; lipid transport [GO:0006869]; multicellular organism development [GO:0007275]"
"PGEN_.00g033390"	0.239162443067153	0.762758028722322	0.731260647462309	"Scaffold_02"	289485	290345	NA	NA	NA	NA	NA
"PGEN_.00g002480"	0.38711587371228	0.850796407942421	0.732412179283961	"Scaffold_01"	5933156	5984637	"Q8BFY9"	"TNPO1_MOUSE"	"Transportin-1 (Importin beta-2) (Karyopherin beta-2)"	"GO:0005634; GO:0005737; GO:0006606; GO:0008139; GO:0008536; GO:0061608"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; Ran GTPase binding [GO:0008536]; protein import into nucleus [GO:0006606]"
"PGEN_.00g348700"	0.667062063690312	0.0403373377861616	0.739092868454811	"Scaffold_18"	25609412	25615788	"Q9UPN9"	"TRI33_HUMAN"	"E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)"	"GO:0000122; GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0008270; GO:0016567; GO:0017015; GO:0030514; GO:0045892; GO:0070410; GO:0070412"	"nucleoplasm [GO:0005654]; nucleus [GO:0005634]; co-SMAD binding [GO:0070410]; DNA binding [GO:0003677]; R-SMAD binding [GO:0070412]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; protein ubiquitination [GO:0016567]; regulation of transforming growth factor beta receptor signaling pathway [GO:0017015]"
"PGEN_.00g051300"	0.251587707337026	0.677303399392791	0.743605624731519	"Scaffold_02"	50421771	50452679	"Q6YKA8"	"DRK_DROSI"	"Protein E(sev)2B (Downstream of receptor kinase) (Protein enhancer of sevenless 2B) (SH2-SH3 adapter protein drk)"	"GO:0001784; GO:0005070; GO:0005118; GO:0005154; GO:0005654; GO:0005886; GO:0007173; GO:0007265; GO:0007426; GO:0007427; GO:0007476; GO:0007605; GO:0007614; GO:0008293; GO:0008355; GO:0008543; GO:0030707; GO:0032991; GO:0045500; GO:0045793; GO:0048010; GO:0048260; GO:0070374; GO:0098793; GO:1904263"	"nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; protein-containing complex [GO:0032991]; epidermal growth factor receptor binding [GO:0005154]; phosphotyrosine residue binding [GO:0001784]; sevenless binding [GO:0005118]; SH3/SH2 adaptor activity [GO:0005070]; epidermal growth factor receptor signaling pathway [GO:0007173]; epithelial cell migration, open tracheal system [GO:0007427]; fibroblast growth factor receptor signaling pathway [GO:0008543]; imaginal disc-derived wing morphogenesis [GO:0007476]; olfactory learning [GO:0008355]; ovarian follicle cell development [GO:0030707]; positive regulation of cell size [GO:0045793]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of receptor-mediated endocytosis [GO:0048260]; positive regulation of TORC1 signaling [GO:1904263]; Ras protein signal transduction [GO:0007265]; sensory perception of sound [GO:0007605]; sevenless signaling pathway [GO:0045500]; short-term memory [GO:0007614]; torso signaling pathway [GO:0008293]; tracheal outgrowth, open tracheal system [GO:0007426]; vascular endothelial growth factor receptor signaling pathway [GO:0048010]"
"PGEN_.00g050780"	0.91663819774469	0.934560852240742	0.747050446281226	"Scaffold_02"	49093276	49194745	"Q60674"	"NR1D2_MOUSE"	"Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"	"GO:0000122; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0000987; GO:0001227; GO:0003677; GO:0003700; GO:0003707; GO:0004879; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0007275; GO:0008134; GO:0008270; GO:0009755; GO:0019216; GO:0030154; GO:0030374; GO:0033993; GO:0038023; GO:0042752; GO:0045892; GO:0045893; GO:0045944; GO:0048512; GO:0050727; GO:0050728; GO:0055088; GO:0090575; GO:0097009; GO:2001014"	"cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; nuclear receptor activity [GO:0004879]; nuclear receptor transcription coactivator activity [GO:0030374]; proximal promoter sequence-specific DNA binding [GO:0000987]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; steroid hormone receptor activity [GO:0003707]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]; cell differentiation [GO:0030154]; circadian behavior [GO:0048512]; energy homeostasis [GO:0097009]; hormone-mediated signaling pathway [GO:0009755]; lipid homeostasis [GO:0055088]; multicellular organism development [GO:0007275]; negative regulation of inflammatory response [GO:0050728]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of circadian rhythm [GO:0042752]; regulation of inflammatory response [GO:0050727]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription, DNA-templated [GO:0006355]; response to lipid [GO:0033993]"
"PGEN_.00g340570"	0.973624575484758	0.0145249351214515	0.751321765098134	"Scaffold_18"	4412578	4468419	NA	NA	NA	NA	NA
"PGEN_.00g037970"	0.0481237692861582	0.86102128423562	0.757194960470678	"Scaffold_02"	13106115	13114102	NA	NA	NA	NA	NA
"PGEN_.00g284890"	0.382414304901619	0.925026845178565	0.75836841702707	"Scaffold_14"	21378031	21472741	"P52735"	"VAV2_HUMAN"	"Guanine nucleotide exchange factor VAV2 (VAV-2)"	"GO:0001525; GO:0001784; GO:0005085; GO:0005154; GO:0005829; GO:0005886; GO:0007165; GO:0007186; GO:0007264; GO:0008361; GO:0016477; GO:0030032; GO:0030168; GO:0038095; GO:0038096; GO:0043065; GO:0043087; GO:0043552; GO:0046872; GO:0048010; GO:0048013; GO:0051056"	"cytosol [GO:0005829]; plasma membrane [GO:0005886]; epidermal growth factor receptor binding [GO:0005154]; guanyl-nucleotide exchange factor activity [GO:0005085]; metal ion binding [GO:0046872]; phosphotyrosine residue binding [GO:0001784]; angiogenesis [GO:0001525]; cell migration [GO:0016477]; ephrin receptor signaling pathway [GO:0048013]; Fc-epsilon receptor signaling pathway [GO:0038095]; Fc-gamma receptor signaling pathway involved in phagocytosis [GO:0038096]; G protein-coupled receptor signaling pathway [GO:0007186]; lamellipodium assembly [GO:0030032]; platelet activation [GO:0030168]; positive regulation of apoptotic process [GO:0043065]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; regulation of cell size [GO:0008361]; regulation of GTPase activity [GO:0043087]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]; small GTPase mediated signal transduction [GO:0007264]; vascular endothelial growth factor receptor signaling pathway [GO:0048010]"
"PGEN_.00g207010"	0.0566950662969804	0.88311002766203	0.758552985739163	"Scaffold_10"	8384138	8388833	NA	NA	NA	NA	NA
"PGEN_.00g144090"	0.864605032493025	0.981350399752013	0.770196439125424	"Scaffold_06"	38671135	38676917	NA	NA	NA	NA	NA
"PGEN_.00g110470"	0.7280840454749	0.379994926182675	0.771149344023365	"Scaffold_05"	16329439	16340451	"Q8BGD4"	"SO4C1_MOUSE"	"Solute carrier organic anion transporter family member 4C1 (Oatp-R) (Solute carrier family 21 member 20)"	"GO:0005887; GO:0007275; GO:0007283; GO:0008514; GO:0015347; GO:0015711; GO:0016021; GO:0016323; GO:0030154; GO:0043252"	"basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; organic anion transmembrane transporter activity [GO:0008514]; sodium-independent organic anion transmembrane transporter activity [GO:0015347]; cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; organic anion transport [GO:0015711]; sodium-independent organic anion transport [GO:0043252]; spermatogenesis [GO:0007283]"
"PGEN_.00g039820"	0.334712851533845	0.109256233895902	0.77430008964347	"Scaffold_02"	18415672	18426473	"A4VCL2"	"FA20C_DROME"	"Extracellular serine/threonine protein CG31145 (EC 2.7.11.1) (Golgi casein kinase) (Golgi-enriched fraction casein kinase) (GEF-CK)"	"GO:0000139; GO:0004672; GO:0004674; GO:0005524; GO:0005576; GO:0005794; GO:0006468; GO:0016021; GO:0016773; GO:0046872"	"extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; protein phosphorylation [GO:0006468]"
"PGEN_.00g091750"	0.896065839782833	0.278963087612037	0.774449823584221	"Scaffold_04"	33683314	33705251	"Q8VHT6"	"AS3MT_RAT"	"Arsenite methyltransferase (EC 2.1.1.137) (Methylarsonite methyltransferase) (S-adenosyl-L-methionine:arsenic(III) methyltransferase)"	"GO:0005829; GO:0008276; GO:0008757; GO:0009404; GO:0018872; GO:0030791; GO:0030792; GO:0032259; GO:0046685"	"cytosol [GO:0005829]; arsenite methyltransferase activity [GO:0030791]; methylarsonite methyltransferase activity [GO:0030792]; protein methyltransferase activity [GO:0008276]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; arsonoacetate metabolic process [GO:0018872]; methylation [GO:0032259]; response to arsenic-containing substance [GO:0046685]; toxin metabolic process [GO:0009404]"
"PGEN_.00g232390"	0.130573899768859	0.73915917577979	0.779696043448375	"Scaffold_11"	24276800	24338887	"Q90600"	"RB_CHICK"	"Retinoblastoma-associated protein (p104) (pRb) (Rb)"	"GO:0000785; GO:0001012; GO:0001102; GO:0005634; GO:0005667; GO:0006325; GO:0006357; GO:0006915; GO:0007049; GO:0007346; GO:0008285; GO:0016032; GO:0030154; GO:0030182; GO:0030308; GO:0031175; GO:0035189; GO:0045892; GO:0048667; GO:2000134"	"chromatin [GO:0000785]; nucleus [GO:0005634]; Rb-E2F complex [GO:0035189]; transcription factor complex [GO:0005667]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II regulatory region DNA binding [GO:0001012]; apoptotic process [GO:0006915]; cell cycle [GO:0007049]; cell differentiation [GO:0030154]; cell morphogenesis involved in neuron differentiation [GO:0048667]; chromatin organization [GO:0006325]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; negative regulation of transcription, DNA-templated [GO:0045892]; neuron differentiation [GO:0030182]; neuron projection development [GO:0031175]; regulation of mitotic cell cycle [GO:0007346]; regulation of transcription by RNA polymerase II [GO:0006357]; viral process [GO:0016032]"
"PGEN_.00g321960"	0.811066663484767	0.970130334987832	0.779696043448375	"Scaffold_16"	16433751	16496524	"Q62901"	"RERE_RAT"	"Arginine-glutamic acid dipeptide repeats protein (Atrophin-1-related protein)"	"GO:0000118; GO:0001085; GO:0003677; GO:0003682; GO:0003713; GO:0003714; GO:0005634; GO:0006338; GO:0006355; GO:0008270; GO:0016605; GO:0021549; GO:0021691; GO:0021930; GO:0021942; GO:0043565; GO:0048755; GO:0048813"	"histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]; PML body [GO:0016605]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; RNA polymerase II transcription factor binding [GO:0001085]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; zinc ion binding [GO:0008270]; branching morphogenesis of a nerve [GO:0048755]; cerebellar granule cell precursor proliferation [GO:0021930]; cerebellar Purkinje cell layer maturation [GO:0021691]; cerebellum development [GO:0021549]; chromatin remodeling [GO:0006338]; dendrite morphogenesis [GO:0048813]; radial glia guided migration of Purkinje cell [GO:0021942]; regulation of transcription, DNA-templated [GO:0006355]"
"PGEN_.00g343470"	0.508265147391367	0.859597413096865	0.779696043448375	"Scaffold_18"	11370525	11380226	NA	NA	NA	NA	NA
