"gene"	"adj.pval.Initial.Treatment"	"adj.pval.treatment"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g211830"	0.00299710125102215	8.32722237369182e-06	4.01652047352946e-09	0.157880748176164	9.41910275943466e-33	"Scaffold_10"	21025397	21043857	"P16056"	"MET_MOUSE"	"Hepatocyte growth factor receptor (HGF receptor) (EC 2.7.10.1) (HGF/SF receptor) (Proto-oncogene c-Met) (Scatter factor receptor) (SF receptor) (Tyrosine-protein kinase Met)"	"GO:0000122; GO:0000187; GO:0001764; GO:0001886; GO:0001889; GO:0001890; GO:0004672; GO:0004713; GO:0004714; GO:0005008; GO:0005524; GO:0005615; GO:0005737; GO:0005886; GO:0005887; GO:0007169; GO:0007268; GO:0007420; GO:0007517; GO:0007519; GO:0008013; GO:0009925; GO:0010628; GO:0010629; GO:0010800; GO:0010801; GO:0010828; GO:0010976; GO:0014069; GO:0014812; GO:0014902; GO:0016020; GO:0017154; GO:0019903; GO:0030182; GO:0030317; GO:0030425; GO:0030534; GO:0031016; GO:0031116; GO:0032675; GO:0033138; GO:0035024; GO:0036126; GO:0042593; GO:0042802; GO:0043005; GO:0043025; GO:0043235; GO:0043274; GO:0043548; GO:0044877; GO:0045211; GO:0045740; GO:0045840; GO:0045944; GO:0046777; GO:0048012; GO:0048754; GO:0050775; GO:0050804; GO:0050918; GO:0051450; GO:0051497; GO:0051897; GO:0055013; GO:0060048; GO:0060076; GO:0060079; GO:0060665; GO:0061436; GO:0070495; GO:0071526; GO:0071635; GO:0072593; GO:1900407; GO:1900745; GO:1901299; GO:1905098; GO:2001028"	"basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; excitatory synapse [GO:0060076]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; receptor complex [GO:0043235]; sperm flagellum [GO:0036126]; ATP binding [GO:0005524]; beta-catenin binding [GO:0008013]; hepatocyte growth factor-activated receptor activity [GO:0005008]; identical protein binding [GO:0042802]; phosphatidylinositol 3-kinase binding [GO:0043548]; phospholipase binding [GO:0043274]; protein kinase activity [GO:0004672]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; protein-containing complex binding [GO:0044877]; semaphorin receptor activity [GO:0017154]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; activation of MAPK activity [GO:0000187]; adult behavior [GO:0030534]; brain development [GO:0007420]; branching morphogenesis of an epithelial tube [GO:0048754]; cardiac muscle cell development [GO:0055013]; cardiac muscle contraction [GO:0060048]; chemical synaptic transmission [GO:0007268]; endothelial cell morphogenesis [GO:0001886]; establishment of skin barrier [GO:0061436]; excitatory postsynaptic potential [GO:0060079]; flagellated sperm motility [GO:0030317]; glucose homeostasis [GO:0042593]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; liver development [GO:0001889]; modulation of chemical synaptic transmission [GO:0050804]; muscle cell migration [GO:0014812]; muscle organ development [GO:0007517]; myoblast proliferation [GO:0051450]; myotube differentiation [GO:0014902]; negative regulation of gene expression [GO:0010629]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]; negative regulation of peptidyl-threonine phosphorylation [GO:0010801]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of stress fiber assembly [GO:0051497]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta production [GO:0071635]; neuron differentiation [GO:0030182]; neuron migration [GO:0001764]; pancreas development [GO:0031016]; placenta development [GO:0001890]; positive chemotaxis [GO:0050918]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of DNA replication [GO:0045740]; positive regulation of endothelial cell chemotaxis [GO:2001028]; positive regulation of gene expression [GO:0010628]; positive regulation of glucose transmembrane transport [GO:0010828]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of mitotic nuclear division [GO:0045840]; positive regulation of neuron projection development [GO:0010976]; positive regulation of p38MAPK cascade [GO:1900745]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of peptidyl-threonine phosphorylation [GO:0010800]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autophosphorylation [GO:0046777]; reactive oxygen species metabolic process [GO:0072593]; regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling [GO:0060665]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of interleukin-6 production [GO:0032675]; semaphorin-plexin signaling pathway [GO:0071526]; skeletal muscle tissue development [GO:0007519]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]"
"PGEN_.00g213350"	3.99532689501508e-63	1.52050139781269e-17	0.359703919731464	1.76383034431056e-20	1.16169456980049e-09	"Scaffold_10"	24367809	24391529	"Q5U3U3"	"CPT2_DANRE"	"Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)"	"GO:0004095; GO:0005739; GO:0005743; GO:0006635"	"mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; carnitine O-palmitoyltransferase activity [GO:0004095]; fatty acid beta-oxidation [GO:0006635]"
"PGEN_.00g213360"	0.0134081903306653	0.0274766689663351	0.00413859129691251	0.149076045929011	0.864221000557934	"Scaffold_10"	24403902	24509214	"Q14995"	"NR1D2_HUMAN"	"Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear hormone receptor BD73) (Rev-erb alpha-related receptor) (RVR) (Rev-erb-beta) (V-erbA-related protein 1-related) (EAR-1R)"	"GO:0000122; GO:0000790; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0000987; GO:0001227; GO:0003707; GO:0004879; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006367; GO:0007275; GO:0008134; GO:0008270; GO:0009755; GO:0019216; GO:0030154; GO:0030374; GO:0033993; GO:0038023; GO:0042752; GO:0045892; GO:0045893; GO:0045944; GO:0048512; GO:0050727; GO:0050728; GO:0055088; GO:0090575; GO:0097009; GO:2001014"	"cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; nuclear receptor activity [GO:0004879]; nuclear receptor transcription coactivator activity [GO:0030374]; proximal promoter sequence-specific DNA binding [GO:0000987]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; steroid hormone receptor activity [GO:0003707]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]; cell differentiation [GO:0030154]; circadian behavior [GO:0048512]; energy homeostasis [GO:0097009]; hormone-mediated signaling pathway [GO:0009755]; lipid homeostasis [GO:0055088]; multicellular organism development [GO:0007275]; negative regulation of inflammatory response [GO:0050728]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of circadian rhythm [GO:0042752]; regulation of inflammatory response [GO:0050727]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription, DNA-templated [GO:0006355]; response to lipid [GO:0033993]; transcription initiation from RNA polymerase II promoter [GO:0006367]"
"PGEN_.00g213500"	8.05283922428529e-21	0.0131899322867365	0.643947682833491	0.935964044535352	0.403541763906707	"Scaffold_10"	24757026	24779906	"P9WQE8"	"PHAS_MYCTO"	"Phthioceranic/hydroxyphthioceranic acid synthase (EC 2.3.1.-) (Polyketide synthase pks2)"	"GO:0006633; GO:0016491; GO:0016746; GO:0031177"	"oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; transferase activity, transferring acyl groups [GO:0016746]; fatty acid biosynthetic process [GO:0006633]"
"PGEN_.00g216290"	0.0116264184949032	2.66015635367684e-09	0.349589086611792	0.0331892109775574	0.000104704983205059	"Scaffold_10"	32485490	32510624	"Q5XPI4"	"RN123_HUMAN"	"E3 ubiquitin-protein ligase RNF123 (EC 2.3.2.27) (Kip1 ubiquitination-promoting complex protein 1) (RING finger protein 123) (RING-type E3 ubiquitin transferase RNF123)"	"GO:0004842; GO:0005737; GO:0005829; GO:0016579; GO:0031965; GO:0046872; GO:0051603"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]; protein deubiquitination [GO:0016579]; proteolysis involved in cellular protein catabolic process [GO:0051603]"
"PGEN_.00g218470"	0.0254293107871729	0.0214251307964161	0.691114612473534	0.612351846429798	0.59133882175318	"Scaffold_10"	37942795	37962271	"O14594"	"NCAN_HUMAN"	"Neurocan core protein (Chondroitin sulfate proteoglycan 3)"	"GO:0001501; GO:0005509; GO:0005540; GO:0005576; GO:0005796; GO:0007155; GO:0007417; GO:0030198; GO:0030206; GO:0030207; GO:0030208; GO:0030246; GO:0031012; GO:0043202"	"extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202]; calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; hyaluronic acid binding [GO:0005540]; cell adhesion [GO:0007155]; central nervous system development [GO:0007417]; chondroitin sulfate biosynthetic process [GO:0030206]; chondroitin sulfate catabolic process [GO:0030207]; dermatan sulfate biosynthetic process [GO:0030208]; extracellular matrix organization [GO:0030198]; skeletal system development [GO:0001501]"
"PGEN_.00g220560"	0.0188773342748044	3.27752603346922e-05	2.56398145558699e-13	0.0438575908895265	0.511447935295266	"Scaffold_10"	43341952	43342467	NA	NA	NA	NA	NA
"PGEN_.00g223280"	0.0193009097776263	0.0156371410524974	0.773755868736838	0.0275158052587481	0.00123850245721777	"Scaffold_10"	49846134	49868144	"Q7Z9I2"	"YCP9_SCHPO"	"Uncharacterized oxidoreductase C663.09c (EC 1.-.-.-)"	"GO:0005634; GO:0005829; GO:0016491; GO:0110095"	"cytosol [GO:0005829]; nucleus [GO:0005634]; oxidoreductase activity [GO:0016491]; cellular detoxification of aldehyde [GO:0110095]"
"PGEN_.00g227520"	0.0385842428037825	0.0382570327129826	0.0103437338501991	0.843926559901464	0.200502384661511	"Scaffold_11"	9517456	9568849	"Q17LW0"	"MYO7A_AEDAE"	"Myosin-VIIa (Protein crinkled)"	"GO:0003774; GO:0005524; GO:0005737; GO:0007605; GO:0008407; GO:0016459; GO:0030048; GO:0030898; GO:0032027; GO:0035317; GO:0048800; GO:0051015"	"cytoplasm [GO:0005737]; myosin complex [GO:0016459]; actin filament binding [GO:0051015]; actin-dependent ATPase activity [GO:0030898]; ATP binding [GO:0005524]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]; actin filament-based movement [GO:0030048]; antennal morphogenesis [GO:0048800]; chaeta morphogenesis [GO:0008407]; imaginal disc-derived wing hair organization [GO:0035317]; sensory perception of sound [GO:0007605]"
"PGEN_.00g228070"	4.19210801611215e-06	1.4288101937107e-07	0.529129181674765	0.954090885797509	7.77907257693026e-08	"Scaffold_11"	10700226	10712002	NA	NA	NA	NA	NA
"PGEN_.00g228480"	2.09478964029961e-08	1.37132648628752e-06	0.194458180801442	0.222279283052217	0.272452456303744	"Scaffold_11"	11464828	11497042	"A6H611"	"MIPEP_MOUSE"	"Mitochondrial intermediate peptidase (MIP) (EC 3.4.24.59)"	"GO:0004175; GO:0004222; GO:0005739; GO:0005759; GO:0006508; GO:0006518; GO:0006627; GO:0046872"	"mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; endopeptidase activity [GO:0004175]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptide metabolic process [GO:0006518]; protein processing involved in protein targeting to mitochondrion [GO:0006627]; proteolysis [GO:0006508]"
"PGEN_.00g229290"	2.98933676330915e-10	0.000108716848654088	0.793371910928589	5.68513988015313e-08	3.76491408645672e-06	"Scaffold_11"	14384730	14401505	"P33274"	"CP4F1_RAT"	"Cytochrome P450 4F1 (EC 1.14.14.1) (CYPIVF1) (Cytochrome P450-A3)"	"GO:0005506; GO:0005789; GO:0006690; GO:0008391; GO:0009636; GO:0019369; GO:0020037; GO:0043231; GO:0050544; GO:0070330"	"endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]; arachidonic acid binding [GO:0050544]; arachidonic acid monooxygenase activity [GO:0008391]; aromatase activity [GO:0070330]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; arachidonic acid metabolic process [GO:0019369]; icosanoid metabolic process [GO:0006690]; response to toxic substance [GO:0009636]"
"PGEN_.00g231770"	3.88117851063802e-65	2.3828925445963e-27	5.25814809963473e-46	1.0376404948131e-23	6.86879234924964e-19	"Scaffold_11"	22208396	22220228	NA	NA	NA	NA	NA
"PGEN_.00g232510"	0.000948092664461091	0.0380639619229956	0.849782386005903	0.00254534473248011	0.000527495116339359	"Scaffold_11"	24540511	24560772	NA	NA	NA	NA	NA
"PGEN_.00g233360"	1.50574215224765e-34	1.32192603006435e-26	3.12940787118936e-15	5.01310097206143e-60	5.15201782613007e-07	"Scaffold_11"	26583481	26583714	NA	NA	NA	NA	NA
"PGEN_.00g233560"	3.41451862083834e-07	3.31175920968338e-07	0.5000611414714	0.314712926873485	0.180047065830477	"Scaffold_11"	26992313	27006977	"Q8CHI9"	"CHSTF_RAT"	"Carbohydrate sulfotransferase 15 (EC 2.8.2.33) (N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase) (GalNAc4S-6ST)"	"GO:0000139; GO:0016021; GO:0019319; GO:0050656; GO:0050659"	"Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; 3'-phosphoadenosine 5'-phosphosulfate binding [GO:0050656]; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity [GO:0050659]; hexose biosynthetic process [GO:0019319]"
"PGEN_.00g234920"	2.60229919525237e-05	0.000755049309761812	6.47043190490349e-06	0.159826959501624	7.77907257693026e-08	"Scaffold_11"	30429298	30430197	NA	NA	NA	NA	NA
"PGEN_.00g237880"	0.0142357274834352	0.0477347589080044	0.953064677094118	0.723220146665289	0.773813720240472	"Scaffold_11"	39686157	39788739	NA	NA	NA	NA	NA
"PGEN_.00g241500"	0.00012051055474412	0.0446959796145552	0.297360747119547	4.81163673471877e-05	0.186710986431104	"Scaffold_11"	49013433	49014510	NA	NA	NA	NA	NA
"PGEN_.00g243120"	0.035939780630873	1.07841526076715e-10	0.000138420237563704	0.175595862021224	0.580346742587398	"Scaffold_12"	2015031	2025800	NA	NA	NA	NA	NA
"PGEN_.00g245920"	0.00274195873453005	0.000111949016920818	0.00191471725164909	0.0721011434082504	0.0407108349476483	"Scaffold_12"	9268299	9326841	"Q99973"	"TEP1_HUMAN"	"Telomerase protein component 1 (Telomerase-associated protein 1) (Telomerase protein 1) (p240) (p80 telomerase homolog)"	"GO:0000722; GO:0000781; GO:0002039; GO:0003720; GO:0003723; GO:0005524; GO:0005697; GO:0005737; GO:0016363; GO:0019899; GO:0070034; GO:1990904"	"chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; ribonucleoprotein complex [GO:1990904]; telomerase holoenzyme complex [GO:0005697]; ATP binding [GO:0005524]; enzyme binding [GO:0019899]; p53 binding [GO:0002039]; RNA binding [GO:0003723]; telomerase activity [GO:0003720]; telomerase RNA binding [GO:0070034]; telomere maintenance via recombination [GO:0000722]"
"PGEN_.00g252700"	1.15422101301289e-14	0.000145210365127005	1.84328845341673e-06	0.189149494367895	1.11848329387617e-08	"Scaffold_12"	30351169	30367057	"Q9ESQ5"	"TRPM4_RAT"	"Transient receptor potential cation channel subfamily M member 4 (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4) (MLS2s) (Melastatin-like 2)"	"GO:0002250; GO:0002407; GO:0002724; GO:0005227; GO:0005262; GO:0005509; GO:0005516; GO:0005524; GO:0005623; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0006816; GO:0007204; GO:0008284; GO:0010460; GO:0016925; GO:0019722; GO:0030502; GO:0034706; GO:0035774; GO:0042310; GO:0043025; GO:0044214; GO:0045600; GO:0045668; GO:0045907; GO:0051289; GO:0071318; GO:0086045; GO:0086047; GO:0086048; GO:0086091; GO:0089717; GO:0090263; GO:0098662; GO:0098719; GO:0098911; GO:1903949; GO:1904179; GO:1904199"	"cell [GO:0005623]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; sodium channel complex [GO:0034706]; spanning component of membrane [GO:0089717]; spanning component of plasma membrane [GO:0044214]; ATP binding [GO:0005524]; calcium activated cation channel activity [GO:0005227]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calmodulin binding [GO:0005516]; adaptive immune response [GO:0002250]; calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to ATP [GO:0071318]; dendritic cell chemotaxis [GO:0002407]; inorganic cation transmembrane transport [GO:0098662]; membrane depolarization during AV node cell action potential [GO:0086045]; membrane depolarization during bundle of His cell action potential [GO:0086048]; membrane depolarization during Purkinje myocyte cell action potential [GO:0086047]; negative regulation of bone mineralization [GO:0030502]; negative regulation of osteoblast differentiation [GO:0045668]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of atrial cardiac muscle cell action potential [GO:1903949]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of heart rate [GO:0010460]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of regulation of vascular smooth muscle cell membrane depolarization [GO:1904199]; positive regulation of vasoconstriction [GO:0045907]; protein homotetramerization [GO:0051289]; protein sumoylation [GO:0016925]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of T cell cytokine production [GO:0002724]; regulation of ventricular cardiac muscle cell action potential [GO:0098911]; sodium ion import across plasma membrane [GO:0098719]; vasoconstriction [GO:0042310]"
"PGEN_.00g252770"	0.0369051400099006	0.0291977999395437	1.04307164975685e-12	0.717662278951764	0.253648058021774	"Scaffold_12"	30498877	30511673	NA	NA	NA	NA	NA
"PGEN_.00g252880"	0.00970826110918721	0.022245357028541	0.312809886101621	0.0206486430255355	0.134622651623188	"Scaffold_12"	31035393	31048475	NA	NA	NA	NA	NA
"PGEN_.00g259110"	3.53792493161337e-05	0.000940508040050211	0.355070172584512	0.709682675814584	0.190673645490855	"Scaffold_12"	49282970	49346357	"Q99666"	"RGPD5_HUMAN"	"RANBP2-like and GRIP domain-containing protein 5/6 (Ran-binding protein 2-like 1/2) (RanBP2-like 1/2) (RanBP2L1) (RanBP2L2) (Sperm membrane protein BS-63)"	"GO:0005634; GO:0005643; GO:0005737; GO:0006607; GO:0008536; GO:0043547"	"cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleus [GO:0005634]; Ran GTPase binding [GO:0008536]; NLS-bearing protein import into nucleus [GO:0006607]; positive regulation of GTPase activity [GO:0043547]"
"PGEN_.00g263790"	2.47203075176306e-08	0.000254970428656989	0.481778786119932	0.580180971276872	3.87677228850696e-09	"Scaffold_13"	11481800	11500700	"Q9I926"	"FUCL6_ANGJA"	"Fucolectin-6"	"GO:0001868; GO:0005509; GO:0005615; GO:0010185; GO:0030246; GO:0042806; GO:0045088"	"extracellular space [GO:0005615]; calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; fucose binding [GO:0042806]; regulation of cellular defense response [GO:0010185]; regulation of complement activation, lectin pathway [GO:0001868]; regulation of innate immune response [GO:0045088]"
"PGEN_.00g266080"	0.00436045026073687	0.023866026245553	0.826049376922444	0.36463114731259	0.420131144484989	"Scaffold_13"	17657227	17658915	NA	NA	NA	NA	NA
"PGEN_.00g270020"	0.000986846140816645	0.0236774558885616	0.921369850168275	0.0842059036797291	4.12154546401143e-05	"Scaffold_13"	28530263	28600990	"Q6P1L5"	"F117B_HUMAN"	"Protein FAM117B (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein)"	""	""
"PGEN_.00g270640"	0.0167309497397033	0.0220967172578936	0.938206514433491	0.0262510920611251	0.757892054956073	"Scaffold_13"	30124160	30148040	"Q2KID4"	"DNAL1_BOVIN"	"Dynein light chain 1, axonemal"	"GO:0003774; GO:0005737; GO:0005874; GO:0030286; GO:0036158; GO:0042995; GO:0043014; GO:0045504"	"cell projection [GO:0042995]; cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; alpha-tubulin binding [GO:0043014]; dynein heavy chain binding [GO:0045504]; motor activity [GO:0003774]; outer dynein arm assembly [GO:0036158]"
"PGEN_.00g270670"	0.0297784655217502	0.0203776897905425	0.123683033895002	0.65855105018677	0.00149784935142936	"Scaffold_13"	30231477	30232532	NA	NA	NA	NA	NA
"PGEN_.00g271680"	0.00160013466031394	3.26322501503817e-13	4.41984207353628e-14	0.000484779520258733	4.08623739724086e-12	"Scaffold_13"	33018431	33030805	"Q5U504"	"KLH40_XENLA"	"Kelch-like protein 40 (Kelch repeat and BTB domain-containing protein 5)"	"GO:0005737; GO:0031397; GO:0031398; GO:0031463; GO:0031672; GO:0031674; GO:0032436; GO:0048741; GO:0098528"	"A band [GO:0031672]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; I band [GO:0031674]; negative regulation of protein ubiquitination [GO:0031397]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; skeletal muscle fiber development [GO:0048741]; skeletal muscle fiber differentiation [GO:0098528]"
"PGEN_.00g273120"	4.72441758022218e-19	4.15968073139387e-08	0.0456359177047759	0.145023056613824	0.721445745491276	"Scaffold_13"	36730996	36746071	"O26153"	"IPK_METTH"	"Isopentenyl phosphate kinase (IPK) (EC 2.7.4.26)"	"GO:0005524; GO:0008299; GO:0016301; GO:0102043"	"ATP binding [GO:0005524]; isopentenyl phosphate kinase activity [GO:0102043]; kinase activity [GO:0016301]; isoprenoid biosynthetic process [GO:0008299]"
"PGEN_.00g276560"	0.015310629435765	0.00212774960239354	0.0135887274888407	0.00175858486821673	0.635464256091343	"Scaffold_14"	1546749	1553206	NA	NA	NA	NA	NA
"PGEN_.00g277360"	2.07677361921498e-19	2.17090970391229e-05	3.57242294963241e-17	0.579838553037197	0.110443854183756	"Scaffold_14"	3377810	3378106	NA	NA	NA	NA	NA
"PGEN_.00g277910"	4.47421938551205e-124	3.55508551119675e-85	4.52260453660557e-46	2.95441785295479e-11	1.47053315375386e-28	"Scaffold_14"	4509691	4540589	"Q61165"	"SL9A1_MOUSE"	"Sodium/hydrogen exchanger 1 (Na(+)/H(+) exchanger 1) (NHE-1) (Solute carrier family 9 member 1)"	"GO:0002026; GO:0005516; GO:0005623; GO:0005654; GO:0005737; GO:0005739; GO:0005783; GO:0005789; GO:0005886; GO:0005887; GO:0006814; GO:0006883; GO:0006885; GO:0009986; GO:0010447; GO:0010613; GO:0010882; GO:0014070; GO:0014704; GO:0015385; GO:0015386; GO:0016020; GO:0016323; GO:0016324; GO:0030307; GO:0030315; GO:0030346; GO:0032869; GO:0035794; GO:0035994; GO:0036376; GO:0042383; GO:0043065; GO:0043066; GO:0045121; GO:0045760; GO:0045944; GO:0048306; GO:0048471; GO:0051259; GO:0051453; GO:0051930; GO:0055007; GO:0070417; GO:0070886; GO:0070997; GO:0071236; GO:0071257; GO:0071456; GO:0071468; GO:0071805; GO:0071872; GO:0086003; GO:0086092; GO:0090533; GO:0098719; GO:0098735; GO:1902533; GO:1902600; GO:1903281"	"apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cation-transporting ATPase complex [GO:0090533]; cell [GO:0005623]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; intercalated disc [GO:0014704]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; T-tubule [GO:0030315]; calcium-dependent protein binding [GO:0048306]; calmodulin binding [GO:0005516]; potassium:proton antiporter activity [GO:0015386]; protein phosphatase 2B binding [GO:0030346]; sodium:proton antiporter activity [GO:0015385]; cardiac muscle cell contraction [GO:0086003]; cardiac muscle cell differentiation [GO:0055007]; cellular response to acidic pH [GO:0071468]; cellular response to antibiotic [GO:0071236]; cellular response to cold [GO:0070417]; cellular response to electrical stimulus [GO:0071257]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to hypoxia [GO:0071456]; cellular response to insulin stimulus [GO:0032869]; cellular sodium ion homeostasis [GO:0006883]; negative regulation of apoptotic process [GO:0043066]; neuron death [GO:0070997]; positive regulation of action potential [GO:0045760]; positive regulation of apoptotic process [GO:0043065]; positive regulation of calcineurin-NFAT signaling cascade [GO:0070886]; positive regulation of calcium:sodium antiporter activity [GO:1903281]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of cell growth [GO:0030307]; positive regulation of intracellular signal transduction [GO:1902533]; positive regulation of mitochondrial membrane permeability [GO:0035794]; positive regulation of the force of heart contraction [GO:0098735]; positive regulation of transcription by RNA polymerase II [GO:0045944]; potassium ion transmembrane transport [GO:0071805]; protein complex oligomerization [GO:0051259]; proton transmembrane transport [GO:1902600]; regulation of cardiac muscle contraction by calcium ion signaling [GO:0010882]; regulation of intracellular pH [GO:0051453]; regulation of pH [GO:0006885]; regulation of sensory perception of pain [GO:0051930]; regulation of the force of heart contraction [GO:0002026]; regulation of the force of heart contraction by cardiac conduction [GO:0086092]; response to acidic pH [GO:0010447]; response to muscle stretch [GO:0035994]; response to organic cyclic compound [GO:0014070]; sodium ion export across plasma membrane [GO:0036376]; sodium ion import across plasma membrane [GO:0098719]; sodium ion transport [GO:0006814]"
"PGEN_.00g278820"	4.20622129142482e-44	1.1821022157693e-15	1.66964667245422e-88	0.000693820979559572	1.01108832265067e-05	"Scaffold_14"	6530037	6533107	NA	NA	NA	NA	NA
"PGEN_.00g279140"	1.90531920172316e-81	4.33296014006974e-32	1.18702470795206e-16	3.37133196551392e-104	1.25359113763762e-90	"Scaffold_14"	6934908	6946622	"P50164"	"TRN2_HYONI"	"Tropinone reductase 2 (EC 1.1.1.236) (Tropinone reductase II) (TR-II)"	"GO:0009710; GO:0050358"	"tropinone reductase activity [GO:0050358]; tropane alkaloid biosynthetic process [GO:0009710]"
"PGEN_.00g279710"	2.813849747918e-07	3.05695356967197e-11	3.12940787118936e-15	0.79277989843143	0.475036385588277	"Scaffold_14"	8544876	8566105	NA	NA	NA	NA	NA
