"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g196820"	0.0453622855408114	0.256672850065938	0.0181008758678907	"Scaffold_09"	16163120	16203131	NA	NA	NA	NA	NA
"PGEN_.00g186780"	0.49886197806952	0.150328329559601	0.0181050938506053	"Scaffold_08"	49395751	49426782	"Q58DW2"	"CGL_BOVIN"	"Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)"	"GO:0004123; GO:0005516; GO:0005737; GO:0016846; GO:0018272; GO:0019343; GO:0019344; GO:0019346; GO:0030170; GO:0043066; GO:0043123; GO:0044524; GO:0044540; GO:0051092; GO:0070814; GO:0080146"	"cytoplasm [GO:0005737]; calmodulin binding [GO:0005516]; carbon-sulfur lyase activity [GO:0016846]; cystathionine gamma-lyase activity [GO:0004123]; L-cysteine desulfhydrase activity [GO:0080146]; L-cystine L-cysteine-lyase (deaminating) [GO:0044540]; pyridoxal phosphate binding [GO:0030170]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process via cystathionine [GO:0019343]; hydrogen sulfide biosynthetic process [GO:0070814]; negative regulation of apoptotic process [GO:0043066]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; protein sulfhydration [GO:0044524]; protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine [GO:0018272]; transsulfuration [GO:0019346]"
"PGEN_.00g276890"	0.0322058713279222	0.271712526838316	0.0181050938506053	"Scaffold_14"	2084044	2093400	NA	NA	NA	NA	NA
"PGEN_.00g102230"	0.421071638791119	0.52615177618353	0.0183942321176075	"Scaffold_04"	61170576	61178433	"Q9R1K9"	"CETN2_MOUSE"	"Centrin-2 (Caltractin isoform 1)"	"GO:0000278; GO:0005509; GO:0005737; GO:0005813; GO:0005814; GO:0005929; GO:0006289; GO:0007099; GO:0007283; GO:0008017; GO:0015031; GO:0031683; GO:0032391; GO:0032465; GO:0032795; GO:0036064; GO:0044615; GO:0051028; GO:0051301; GO:0070390; GO:0071942"	"centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; nuclear pore nuclear basket [GO:0044615]; photoreceptor connecting cilium [GO:0032391]; transcription export complex 2 [GO:0070390]; XPC complex [GO:0071942]; calcium ion binding [GO:0005509]; G-protein beta/gamma-subunit complex binding [GO:0031683]; heterotrimeric G-protein binding [GO:0032795]; microtubule binding [GO:0008017]; cell division [GO:0051301]; centriole replication [GO:0007099]; mitotic cell cycle [GO:0000278]; mRNA transport [GO:0051028]; nucleotide-excision repair [GO:0006289]; protein transport [GO:0015031]; regulation of cytokinesis [GO:0032465]; spermatogenesis [GO:0007283]"
"PGEN_.00g211360"	0.00100121387281593	0.206913504480766	0.0185620103630995	"Scaffold_10"	19115289	19174093	"Q9BXW9"	"FACD2_HUMAN"	"Fanconi anemia group D2 protein (Protein FACD2)"	"GO:0000793; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006281; GO:0007129; GO:0007276; GO:0010332; GO:0016604; GO:0034599; GO:0036297; GO:0045589; GO:0048854; GO:0050727; GO:0051090; GO:0070182; GO:0097150; GO:2000348"	"condensed chromosome [GO:0000793]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA polymerase binding [GO:0070182]; brain morphogenesis [GO:0048854]; cellular response to oxidative stress [GO:0034599]; DNA repair [GO:0006281]; gamete generation [GO:0007276]; interstrand cross-link repair [GO:0036297]; neuronal stem cell population maintenance [GO:0097150]; regulation of CD40 signaling pathway [GO:2000348]; regulation of DNA-binding transcription factor activity [GO:0051090]; regulation of inflammatory response [GO:0050727]; regulation of regulatory T cell differentiation [GO:0045589]; response to gamma radiation [GO:0010332]; synapsis [GO:0007129]"
"PGEN_.00g253160"	0.423484110891827	0.830267853196735	0.0190040289591033	"Scaffold_12"	31864556	31864903	NA	NA	NA	NA	NA
"PGEN_.00g293980"	0.0403245681495575	0.0216971696235544	0.0191305718086504	"Scaffold_14"	40343126	40357058	"Q8NCH0"	"CHSTE_HUMAN"	"Carbohydrate sulfotransferase 14 (EC 2.8.2.35) (Dermatan 4-sulfotransferase 1) (D4ST-1) (hD4ST1)"	"GO:0000139; GO:0001537; GO:0008146; GO:0016021; GO:0016051; GO:0030208; GO:0042301; GO:0050655; GO:0070062"	"extracellular exosome [GO:0070062]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; N-acetylgalactosamine 4-O-sulfotransferase activity [GO:0001537]; phosphate ion binding [GO:0042301]; sulfotransferase activity [GO:0008146]; carbohydrate biosynthetic process [GO:0016051]; dermatan sulfate biosynthetic process [GO:0030208]; dermatan sulfate proteoglycan metabolic process [GO:0050655]"
"PGEN_.00g125020"	0.000348581109631806	0.801452081918626	0.0195931144572676	"Scaffold_05"	57307339	57370001	NA	NA	NA	NA	NA
"PGEN_.00g233770"	0.0974661999422053	0.875674383236883	0.0195931144572676	"Scaffold_11"	27658467	27661179	"P11833"	"TBB_PARLI"	"Tubulin beta chain (Beta-tubulin)"	"GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017"	"cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017]"
"PGEN_.00g081240"	0.438587175075773	0.224902497711166	0.020022549540558	"Scaffold_04"	7194682	7198305	NA	NA	NA	NA	NA
"PGEN_.00g040070"	0.195622403792151	0.801460375859917	0.0201354350738256	"Scaffold_02"	19101520	19139641	"Q6IPM2"	"IQCE_HUMAN"	"IQ domain-containing protein E"	"GO:0005929; GO:0035108; GO:0060170"	"ciliary membrane [GO:0060170]; cilium [GO:0005929]; limb morphogenesis [GO:0035108]"
"PGEN_.00g071250"	0.53969042591696	0.86000090138441	0.0224150712140847	"Scaffold_03"	37331844	37332371	NA	NA	NA	NA	NA
"PGEN_.00g033530"	0.111168040563469	0.90885999293362	0.0229395920839891	"Scaffold_02"	687342	792503	"Q9VJ79"	"PDE11_DROME"	"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 (EC 3.1.4.35) (EC 3.1.4.53) (cAMP and cGMP phosphodiesterase 11)"	"GO:0004115; GO:0005829; GO:0007165; GO:0046058; GO:0046068; GO:0046872; GO:0047555"	"cytosol [GO:0005829]; 3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]; 3',5'-cyclic-GMP phosphodiesterase activity [GO:0047555]; metal ion binding [GO:0046872]; cAMP metabolic process [GO:0046058]; cGMP metabolic process [GO:0046068]; signal transduction [GO:0007165]"
"PGEN_.00g025370"	0.634521678723891	0.677303399392791	0.0231062128519502	"Scaffold_01"	70297794	70300066	NA	NA	NA	NA	NA
"PGEN_.00g123130"	0.605049831889725	0.40206706011542	0.0232811438946988	"Scaffold_05"	52064522	52065052	NA	NA	NA	NA	NA
"PGEN_.00g185830"	8.337003757607e-06	0.192045597442309	0.0237580334150565	"Scaffold_08"	46812540	46813022	NA	NA	NA	NA	NA
"PGEN_.00g310520"	0.339313535673039	0.449101917041325	0.0237580334150565	"Scaffold_15"	34581787	34614741	NA	NA	NA	NA	NA
"PGEN_.00g038230"	0.626659450342075	0.739294033099116	0.0239922577794556	"Scaffold_02"	13533630	13538477	NA	NA	NA	NA	NA
"PGEN_.00g067230"	0.744939863937305	0.99457223562135	0.0239922577794556	"Scaffold_03"	25895378	25938457	NA	NA	NA	NA	NA
"PGEN_.00g171780"	0.0497186275857521	0.0237031168935883	0.0239922577794556	"Scaffold_08"	9763601	9786077	"P97363"	"SPTC2_MOUSE"	"Serine palmitoyltransferase 2 (EC 2.3.1.50) (Long chain base biosynthesis protein 2) (LCB 2) (Long chain base biosynthesis protein 2a) (LCB2a) (Serine-palmitoyl-CoA transferase 2) (SPT 2)"	"GO:0004758; GO:0005739; GO:0006686; GO:0016021; GO:0017059; GO:0030148; GO:0030170; GO:0046511; GO:0046512; GO:0046513; GO:0060612; GO:1904504"	"integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; serine C-palmitoyltransferase complex [GO:0017059]; pyridoxal phosphate binding [GO:0030170]; serine C-palmitoyltransferase activity [GO:0004758]; adipose tissue development [GO:0060612]; ceramide biosynthetic process [GO:0046513]; positive regulation of lipophagy [GO:1904504]; sphinganine biosynthetic process [GO:0046511]; sphingolipid biosynthetic process [GO:0030148]; sphingomyelin biosynthetic process [GO:0006686]; sphingosine biosynthetic process [GO:0046512]"
"PGEN_.00g196380"	0.667062063690312	0.00839332368724998	0.0249532242940891	"Scaffold_09"	15009763	15015551	NA	NA	NA	NA	NA
"PGEN_.00g008080"	0.879695050031548	0.610789787032852	0.0249829659105659	"Scaffold_01"	20329294	20354610	"Q9NQI0"	"DDX4_HUMAN"	"Probable ATP-dependent RNA helicase DDX4 (EC 3.6.4.13) (DEAD box protein 4) (Vasa homolog)"	"GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005737; GO:0007140; GO:0007141; GO:0007275; GO:0007276; GO:0007283; GO:0010529; GO:0016887; GO:0030154; GO:0030317; GO:0031047; GO:0034587; GO:0043046; GO:0043186; GO:0048471; GO:0071546; GO:0071547; GO:1990511"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; P granule [GO:0043186]; perinuclear region of cytoplasm [GO:0048471]; pi-body [GO:0071546]; piP-body [GO:0071547]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; cell differentiation [GO:0030154]; DNA methylation involved in gamete generation [GO:0043046]; flagellated sperm motility [GO:0030317]; gamete generation [GO:0007276]; gene silencing by RNA [GO:0031047]; male meiosis I [GO:0007141]; male meiotic nuclear division [GO:0007140]; multicellular organism development [GO:0007275]; negative regulation of transposition [GO:0010529]; piRNA biosynthetic process [GO:1990511]; piRNA metabolic process [GO:0034587]; spermatogenesis [GO:0007283]"
"PGEN_.00g058240"	0.863406962082561	0.954687641489269	0.0251165974737354	"Scaffold_03"	81848	99546	"A9JTP3"	"BIRC7_XENTR"	"Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (E3 ubiquitin-protein ligase EIAP) (Embryonic/Egg IAP) (EIAP/XLX) (RING-type E3 ubiquitin transferase BIRC7)"	"GO:0005634; GO:0005737; GO:0007275; GO:0031398; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865; GO:0061630; GO:1990001"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; multicellular organism development [GO:0007275]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; positive regulation of protein ubiquitination [GO:0031398]; protein autoubiquitination [GO:0051865]"
"PGEN_.00g078850"	0.548339971859479	0.954466992566052	0.0258315269808009	"Scaffold_04"	1210773	1224426	"Q96MM6"	"HS12B_HUMAN"	"Heat shock 70 kDa protein 12B"	"GO:0005524"	"ATP binding [GO:0005524]"
"PGEN_.00g290440"	0.00034063797639134	7.91099248015468e-06	0.0263660802193592	"Scaffold_14"	32730787	32752148	"Q91V41"	"RAB14_MOUSE"	"Ras-related protein Rab-14"	"GO:0000139; GO:0003924; GO:0005525; GO:0005764; GO:0005769; GO:0005770; GO:0005791; GO:0005795; GO:0005802; GO:0005829; GO:0005886; GO:0006886; GO:0006895; GO:0007589; GO:0008543; GO:0016324; GO:0019003; GO:0030133; GO:0030140; GO:0030659; GO:0031489; GO:0031901; GO:0032456; GO:0032482; GO:0032880; GO:0042175; GO:0042742; GO:0043231; GO:0045176; GO:0045335; GO:0045995; GO:0048471; GO:0055037; GO:0090387; GO:0097208; GO:0098993"	"alveolar lamellar body [GO:0097208]; anchored component of synaptic vesicle membrane [GO:0098993]; apical plasma membrane [GO:0016324]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; intracellular membrane-bounded organelle [GO:0043231]; late endosome [GO:0005770]; lysosome [GO:0005764]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; rough endoplasmic reticulum [GO:0005791]; trans-Golgi network [GO:0005802]; trans-Golgi network transport vesicle [GO:0030140]; transport vesicle [GO:0030133]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; myosin V binding [GO:0031489]; apical protein localization [GO:0045176]; body fluid secretion [GO:0007589]; defense response to bacterium [GO:0042742]; endocytic recycling [GO:0032456]; fibroblast growth factor receptor signaling pathway [GO:0008543]; Golgi to endosome transport [GO:0006895]; intracellular protein transport [GO:0006886]; phagolysosome assembly involved in apoptotic cell clearance [GO:0090387]; Rab protein signal transduction [GO:0032482]; regulation of embryonic development [GO:0045995]; regulation of protein localization [GO:0032880]"
"PGEN_.00g258640"	0.642679663487201	0.697916765881064	0.0279312691557659	"Scaffold_12"	48124546	48142548	"Q5EAY8"	"TAPT1_XENLA"	"Transmembrane anterior posterior transformation protein 1 homolog"	"GO:0001503; GO:0005737; GO:0005813; GO:0014032; GO:0016021; GO:0030030; GO:0036064; GO:0045724; GO:0051216; GO:0061036; GO:1903012"	"centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; cartilage development [GO:0051216]; cell projection organization [GO:0030030]; neural crest cell development [GO:0014032]; ossification [GO:0001503]; positive regulation of bone development [GO:1903012]; positive regulation of cartilage development [GO:0061036]; positive regulation of cilium assembly [GO:0045724]"
"PGEN_.00g345470"	0.190993626112364	0.0899267669831178	0.0280343217625395	"Scaffold_18"	16694920	16725049	"F1NWE3"	"PTPRS_CHICK"	"Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Chick receptor tyrosine phosphatase alpha) (CRYP alpha) (CRYPalpha)"	"GO:0004725; GO:0005886; GO:0005887; GO:0006470; GO:0008201; GO:0030054; GO:0030285; GO:0030424; GO:0030426; GO:0030517; GO:0035335; GO:0042803; GO:0043204; GO:0043395; GO:0048671; GO:0048681; GO:0061000; GO:0099061; GO:0099560"	"axon [GO:0030424]; cell junction [GO:0030054]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic density membrane [GO:0099061]; integral component of synaptic vesicle membrane [GO:0030285]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; heparan sulfate proteoglycan binding [GO:0043395]; heparin binding [GO:0008201]; protein homodimerization activity [GO:0042803]; protein tyrosine phosphatase activity [GO:0004725]; negative regulation of axon extension [GO:0030517]; negative regulation of axon regeneration [GO:0048681]; negative regulation of collateral sprouting [GO:0048671]; negative regulation of dendritic spine development [GO:0061000]; peptidyl-tyrosine dephosphorylation [GO:0035335]; protein dephosphorylation [GO:0006470]; synaptic membrane adhesion [GO:0099560]"
"PGEN_.00g032130"	0.000113559048639118	0.852851238044373	0.0289107957316112	"Scaffold_01"	87434951	87441668	"O94766"	"B3GA3_HUMAN"	"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 3) (Glucuronosyltransferase I) (GlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase) (GlcUAT-I)"	"GO:0000139; GO:0005794; GO:0005801; GO:0006024; GO:0006486; GO:0015012; GO:0015018; GO:0015020; GO:0016020; GO:0016021; GO:0030203; GO:0043085; GO:0046872; GO:0050650; GO:0050651; GO:0070062; GO:0072542; GO:0090316"	"cis-Golgi network [GO:0005801]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity [GO:0015018]; glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]; protein phosphatase activator activity [GO:0072542]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; dermatan sulfate proteoglycan biosynthetic process [GO:0050651]; glycosaminoglycan biosynthetic process [GO:0006024]; glycosaminoglycan metabolic process [GO:0030203]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; positive regulation of catalytic activity [GO:0043085]; positive regulation of intracellular protein transport [GO:0090316]; protein glycosylation [GO:0006486]"
"PGEN_.00g200660"	0.207823718268453	0.476336738890499	0.0292894397285753	"Scaffold_09"	28909392	28920202	NA	NA	NA	NA	NA
"PGEN_.00g079480"	0.964208356916324	0.432612710204041	0.0293866784936055	"Scaffold_04"	2590473	2607992	"Q7Z408"	"CSMD2_HUMAN"	"CUB and sushi domain-containing protein 2 (CUB and sushi multiple domains protein 2)"	"GO:0005886; GO:0016021"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"
"PGEN_.00g206250"	0.026523036214944	0.339972943452401	0.0294295518460727	"Scaffold_10"	5676066	5711762	"Q9DC53"	"CPNE8_MOUSE"	"Copine-8 (Copine VIII)"	"GO:0005544; GO:0005886; GO:0071277"	"plasma membrane [GO:0005886]; calcium-dependent phospholipid binding [GO:0005544]; cellular response to calcium ion [GO:0071277]"
"PGEN_.00g277660"	0.908027219388808	0.229047478963633	0.0297573435506922	"Scaffold_14"	3967976	3971647	NA	NA	NA	NA	NA
"PGEN_.00g326880"	0.0269347640600576	0.97729332228858	0.0298255247700431	"Scaffold_16"	30367125	30497348	"Q8IS64"	"ECE_LOCMI"	"Endothelin-converting enzyme homolog (ECE) (EC 3.4.24.-)"	"GO:0004175; GO:0004222; GO:0005886; GO:0008270; GO:0016021"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endopeptidase activity [GO:0004175]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]"
"PGEN_.00g145060"	0.228465792396348	0.366539883637865	0.0306820477004732	"Scaffold_06"	41460608	41470773	NA	NA	NA	NA	NA
"PGEN_.00g131030"	0.0506008555137126	0.686472921908157	0.0307706619573291	"Scaffold_06"	5295042	5305191	"Q9NXW9"	"ALKB4_HUMAN"	"Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4 (Alkylated DNA repair protein alkB homolog 4) (DNA N6-methyl adenine demethylase ALKBH4) (EC 1.14.11.51) (Lysine-specific demethylase ALKBH4) (EC 1.14.11.-)"	"GO:0003779; GO:0005730; GO:0005737; GO:0006325; GO:0006482; GO:0016491; GO:0016706; GO:0030496; GO:0031032; GO:0032451; GO:0035516; GO:0036090; GO:0046872; GO:0070938; GO:0070989; GO:0080111; GO:1902275"	"contractile ring [GO:0070938]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleolus [GO:0005730]; 2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; actin binding [GO:0003779]; demethylase activity [GO:0032451]; metal ion binding [GO:0046872]; oxidative DNA demethylase activity [GO:0035516]; oxidoreductase activity [GO:0016491]; actomyosin structure organization [GO:0031032]; chromatin organization [GO:0006325]; cleavage furrow ingression [GO:0036090]; DNA demethylation [GO:0080111]; oxidative demethylation [GO:0070989]; protein demethylation [GO:0006482]; regulation of chromatin organization [GO:1902275]"
"PGEN_.00g312420"	0.00329080548377532	0.589330034617844	0.031024265384004	"Scaffold_15"	39331617	39382427	NA	NA	NA	NA	NA
"PGEN_.00g171290"	0.511239818873538	0.072045977259651	0.0321004359566952	"Scaffold_08"	8105904	8189841	"Q9Y4E6"	"WDR7_HUMAN"	"WD repeat-containing protein 7 (Rabconnectin-3 beta) (TGF-beta resistance-associated protein TRAG)"	"GO:0002244; GO:0008021"	"synaptic vesicle [GO:0008021]; hematopoietic progenitor cell differentiation [GO:0002244]"
"PGEN_.00g267180"	0.382926855618171	0.655597478781302	0.0321027788186907	"Scaffold_13"	20774119	20794435	NA	NA	NA	NA	NA
"PGEN_.00g278580"	0.628210635817157	0.412452197741911	0.0321027788186907	"Scaffold_14"	5933294	5952425	NA	NA	NA	NA	NA
"PGEN_.00g263370"	0.878534179246567	0.455691996257945	0.0325970831479597	"Scaffold_13"	10224939	10318553	"Q2PC93"	"SSPO_CHICK"	"SCO-spondin"	"GO:0005615; GO:0007155; GO:0007399; GO:0030154"	"extracellular space [GO:0005615]; cell adhesion [GO:0007155]; cell differentiation [GO:0030154]; nervous system development [GO:0007399]"
"PGEN_.00g243810"	0.00326345023811354	0.695341115015561	0.0337538482409067	"Scaffold_12"	3465794	3506694	"Q13231"	"CHIT1_HUMAN"	"Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)"	"GO:0000272; GO:0004553; GO:0004568; GO:0005576; GO:0005615; GO:0005737; GO:0005764; GO:0006032; GO:0006955; GO:0008061; GO:0008843; GO:0009617; GO:0035580; GO:0043312; GO:0044245; GO:1904724"	"cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]; chitin binding [GO:0008061]; chitinase activity [GO:0004568]; endochitinase activity [GO:0008843]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; chitin catabolic process [GO:0006032]; immune response [GO:0006955]; neutrophil degranulation [GO:0043312]; polysaccharide catabolic process [GO:0000272]; polysaccharide digestion [GO:0044245]; response to bacterium [GO:0009617]"
"PGEN_.00g077070"	0.0479839768969098	0.722974837374853	0.033890904695957	"Scaffold_03"	54609767	54610342	NA	NA	NA	NA	NA
"PGEN_.00g197680"	2.1803133586828e-05	0.108094483690144	0.033936008120786	"Scaffold_09"	19259544	19259813	NA	NA	NA	NA	NA
"PGEN_.00g127090"	0.421071638791119	0.890138793135651	0.0340130911241578	"Scaffold_05"	62487306	62542630	"Q92542"	"NICA_HUMAN"	"Nicastrin"	"GO:0002262; GO:0004175; GO:0005739; GO:0005765; GO:0005769; GO:0005783; GO:0005794; GO:0005886; GO:0005887; GO:0005925; GO:0006508; GO:0006509; GO:0007212; GO:0007215; GO:0007220; GO:0007611; GO:0008021; GO:0010008; GO:0016020; GO:0016021; GO:0016485; GO:0021549; GO:0022010; GO:0030534; GO:0031293; GO:0034205; GO:0035333; GO:0035577; GO:0042098; GO:0042383; GO:0042470; GO:0042982; GO:0042983; GO:0042986; GO:0042987; GO:0043065; GO:0043085; GO:0043312; GO:0044267; GO:0048013; GO:0050673; GO:0051402; GO:0070062; GO:0070765; GO:0071277; GO:0099056; GO:1900271; GO:1990926"	"azurophil granule membrane [GO:0035577]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; gamma-secretase complex [GO:0070765]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; integral component of presynaptic membrane [GO:0099056]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; membrane [GO:0016020]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; synaptic vesicle [GO:0008021]; endopeptidase activity [GO:0004175]; adult behavior [GO:0030534]; amyloid precursor protein biosynthetic process [GO:0042983]; amyloid precursor protein catabolic process [GO:0042987]; amyloid precursor protein metabolic process [GO:0042982]; amyloid-beta formation [GO:0034205]; cellular protein metabolic process [GO:0044267]; cellular response to calcium ion [GO:0071277]; central nervous system myelination [GO:0022010]; cerebellum development [GO:0021549]; dopamine receptor signaling pathway [GO:0007212]; ephrin receptor signaling pathway [GO:0048013]; epithelial cell proliferation [GO:0050673]; glutamate receptor signaling pathway [GO:0007215]; learning or memory [GO:0007611]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; myeloid cell homeostasis [GO:0002262]; neuron apoptotic process [GO:0051402]; neutrophil degranulation [GO:0043312]; Notch receptor processing [GO:0007220]; Notch receptor processing, ligand-dependent [GO:0035333]; positive regulation of amyloid precursor protein biosynthetic process [GO:0042986]; positive regulation of apoptotic process [GO:0043065]; positive regulation of catalytic activity [GO:0043085]; protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of long-term synaptic potentiation [GO:1900271]; short-term synaptic potentiation [GO:1990926]; T cell proliferation [GO:0042098]"
"PGEN_.00g064740"	0.0122363281691047	0.785198974034576	0.0342548593273061	"Scaffold_03"	18809878	18851487	"Q5F471"	"PP6R3_CHICK"	"Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3)"	"GO:0019903; GO:0043666"	"protein phosphatase binding [GO:0019903]; regulation of phosphoprotein phosphatase activity [GO:0043666]"
"PGEN_.00g097420"	0.746307394625819	0.692808563674087	0.0342548593273061	"Scaffold_04"	49496871	49497431	NA	NA	NA	NA	NA
"PGEN_.00g162560"	0.83841926153715	0.900970474124237	0.0342548593273061	"Scaffold_07"	27325043	27327168	NA	NA	NA	NA	NA
"PGEN_.00g220440"	0.000392815992675603	0.364217971200052	0.0347005724812329	"Scaffold_10"	43055658	43089902	NA	NA	NA	NA	NA
"PGEN_.00g191390"	0.99162866491487	0.900590517964719	0.0352602484135892	"Scaffold_09"	958635	1003463	"P55199"	"ELL_HUMAN"	"RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein)"	"GO:0001701; GO:0005654; GO:0006366; GO:0006368; GO:0008023; GO:0010923; GO:0015030; GO:0016607; GO:0019902; GO:0032786; GO:0032968; GO:0035327; GO:0035363; GO:0042795; GO:0042796; GO:0045945"	"Cajal body [GO:0015030]; histone locus body [GO:0035363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; transcription elongation factor complex [GO:0008023]; transcriptionally active chromatin [GO:0035327]; phosphatase binding [GO:0019902]; in utero embryonic development [GO:0001701]; negative regulation of phosphatase activity [GO:0010923]; positive regulation of DNA-templated transcription, elongation [GO:0032786]; positive regulation of transcription by RNA polymerase III [GO:0045945]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; snRNA transcription by RNA polymerase II [GO:0042795]; snRNA transcription by RNA polymerase III [GO:0042796]; transcription by RNA polymerase II [GO:0006366]; transcription elongation from RNA polymerase II promoter [GO:0006368]"
"PGEN_.00g006120"	0.00120707914284034	0.0711700933806135	0.0363605899148703	"Scaffold_01"	15441130	15455918	NA	NA	NA	NA	NA
"PGEN_.00g204030"	0.0104396596149712	0.293475010921427	0.0363605899148703	"Scaffold_09"	37854550	37860901	NA	NA	NA	NA	NA
